dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
svd,MinMaxScaler,True,qda,7,0.7698263913476563,0.7656337827929977
svd,MinMaxScaler,True,dt,7,0.7898096814127348,0.7898096814127348
svd,MinMaxScaler,True,rf,7,0.8224259491871269,0.8224259491871269
svd,MinMaxScaler,True,adaboost,7,0.8079485073269153,0.8079485073269153
svd,MinMaxScaler,True,mlp,7,0.8076154616012851,0.8073358302911192
voiced,MinMaxScaler,True,svm,7,0.5736559139784946,0.5653225806451612
voiced,MinMaxScaler,True,knn,7,0.5649511241446725,0.5582844574780058
voiced,MinMaxScaler,True,gaussianNB,7,0.5419110459433041,0.5419110459433041
voiced,MinMaxScaler,True,lda,7,0.574169110459433,0.574169110459433
voiced,MinMaxScaler,True,qda,7,0.4988660801564027,0.5103421309872923
voiced,MinMaxScaler,True,dt,7,0.6281769305962854,0.6281769305962854
voiced,MinMaxScaler,True,rf,7,0.5720332355816227,0.5720332355816227
voiced,MinMaxScaler,True,adaboost,7,0.6107575757575758,0.6107575757575758
voiced,MinMaxScaler,True,mlp,7,0.6099120234604105,0.5844134897360704
svd,MinMaxScaler,False,svm,7,0.8374878829241761,0.8401034712554407
svd,MinMaxScaler,False,knn,7,0.7880614224453916,0.7871028718800297
svd,MinMaxScaler,False,gaussianNB,7,0.6628410938805825,0.6628410938805825
svd,MinMaxScaler,False,lda,7,0.8298304362367588,0.8298304362367588
svd,MinMaxScaler,False,qda,7,0.7703796126898653,0.7688131045872957
svd,MinMaxScaler,False,dt,7,0.7864146616098441,0.7864146616098441
svd,MinMaxScaler,False,rf,7,0.8123701939150166,0.8123701939150166
svd,MinMaxScaler,False,adaboost,7,0.8097615356091404,0.8097615356091404
svd,MinMaxScaler,False,mlp,7,0.8225796629134191,0.8146781148150868
voiced,MinMaxScaler,False,svm,7,0.5370553751803752,0.5718578643578643
voiced,MinMaxScaler,False,knn,7,0.5441026334776333,0.5336156204906205
voiced,MinMaxScaler,False,gaussianNB,7,0.5556430375180376,0.5556430375180376
voiced,MinMaxScaler,False,lda,7,0.464367784992785,0.464367784992785
voiced,MinMaxScaler,False,qda,7,0.5106718975468976,0.49084956709956706
voiced,MinMaxScaler,False,dt,7,0.6446545815295817,0.6446545815295817
voiced,MinMaxScaler,False,rf,7,0.5853228715728716,0.5853228715728716
voiced,MinMaxScaler,False,adaboost,7,0.5781673881673882,0.5781673881673882
voiced,MinMaxScaler,False,mlp,7,0.588997113997114,0.6203607503607504
svd,MinMaxScaler,True,svm,8,0.8342369517069625,0.8365270280428405
svd,MinMaxScaler,True,knn,8,0.7830983574767654,0.7848938683998663
svd,MinMaxScaler,True,gaussianNB,8,0.6614546304295487,0.6614546304295487
svd,MinMaxScaler,True,lda,8,0.8268097805502386,0.8268097805502386
