dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
svd,MaxAbsScaler,False,rf,7,0.8123701939150166,0.8123701939150166
svd,MaxAbsScaler,False,adaboost,7,0.8097615356091404,0.8097615356091404
svd,MaxAbsScaler,False,mlp,7,0.7772790266339802,0.7904968446457497
voiced,MaxAbsScaler,False,svm,7,0.5825225468975469,0.5810885642135641
voiced,MaxAbsScaler,False,knn,7,0.5552444083694084,0.5527164502164503
voiced,MaxAbsScaler,False,gaussianNB,7,0.5556430375180376,0.5556430375180376
voiced,MaxAbsScaler,False,lda,7,0.464367784992785,0.464367784992785
voiced,MaxAbsScaler,False,qda,7,0.5057792207792208,0.4861580086580086
voiced,MaxAbsScaler,False,dt,7,0.6446545815295817,0.6446545815295817
voiced,MaxAbsScaler,False,rf,7,0.5853228715728716,0.5853228715728716
voiced,MaxAbsScaler,False,adaboost,7,0.5781673881673882,0.5781673881673882
voiced,MaxAbsScaler,False,mlp,7,0.594200036075036,0.5774386724386724
svd,MaxAbsScaler,True,svm,8,0.8131702503240126,0.8211052469885622
svd,MaxAbsScaler,True,knn,8,0.721692291714102,0.7057167187592487
svd,MaxAbsScaler,True,gaussianNB,8,0.6614546304295487,0.6614546304295487
svd,MaxAbsScaler,True,lda,8,0.8268097805502386,0.8268097805502386
svd,MaxAbsScaler,True,qda,8,0.7417799448824531,0.748004523647926
svd,MaxAbsScaler,True,dt,8,0.7942686448411639,0.7942686448411639
svd,MaxAbsScaler,True,rf,8,0.8167539421683369,0.8167539421683369
svd,MaxAbsScaler,True,adaboost,8,0.8098983277718282,0.8098983277718282
svd,MaxAbsScaler,True,mlp,8,0.7765953512136718,0.790908195766429
voiced,MaxAbsScaler,True,svm,8,0.5769452590420332,0.5435483870967742
voiced,MaxAbsScaler,True,knn,8,0.5608211143695014,0.5509286412512219
voiced,MaxAbsScaler,True,gaussianNB,8,0.5403519061583577,0.5403519061583577
voiced,MaxAbsScaler,True,lda,8,0.5164613880742912,0.5164613880742912
voiced,MaxAbsScaler,True,qda,8,0.47532258064516125,0.4824242424242424
voiced,MaxAbsScaler,True,dt,8,0.5082013685239491,0.5082013685239491
voiced,MaxAbsScaler,True,rf,8,0.5421847507331379,0.5421847507331379
voiced,MaxAbsScaler,True,adaboost,8,0.5429423264907136,0.5429423264907136
voiced,MaxAbsScaler,True,mlp,8,0.5778543499511242,0.5861436950146628
svd,MaxAbsScaler,False,svm,8,0.8301878665527476,0.8317548647770184
svd,MaxAbsScaler,False,knn,8,0.7092351245293498,0.7154252877160937
svd,MaxAbsScaler,False,gaussianNB,8,0.6633744845994173,0.6633744845994173
svd,MaxAbsScaler,False,lda,8,0.8224895119001367,0.8224895119001367
svd,MaxAbsScaler,False,qda,8,0.7342715171356291,0.7401288074742338
svd,MaxAbsScaler,False,dt,8,0.7917157507224991,0.7917157507224991
svd,MaxAbsScaler,False,rf,8,0.8187482292558539,0.8187482292558539
svd,MaxAbsScaler,False,adaboost,8,0.816142802377423,0.816142802377423
svd,MaxAbsScaler,False,mlp,8,0.7891876899917047,0.7805081659342351
voiced,MaxAbsScaler,False,svm,8,0.5499794112697339,0.5882672524608008
voiced,MaxAbsScaler,False,knn,8,0.5323441433118853,0.5327612172773464
voiced,MaxAbsScaler,False,gaussianNB,8,0.5589947149624568,0.5589947149624568
voiced,MaxAbsScaler,False,lda,8,0.5044056123088382,0.5044056123088382
voiced,MaxAbsScaler,False,qda,8,0.4735860913280268,0.4766788408723892
voiced,MaxAbsScaler,False,dt,8,0.6119423229100648,0.6119423229100648
voiced,MaxAbsScaler,False,rf,8,0.5292229455132682,0.5292229455132682
voiced,MaxAbsScaler,False,adaboost,8,0.5911954353889838,0.5911954353889838
voiced,MaxAbsScaler,False,mlp,8,0.5975741999935548,0.5568501928179348
svd,MaxAbsScaler,True,svm,9,0.8385332061613415,0.8360020913292452
svd,MaxAbsScaler,True,knn,9,0.7248755497501408,0.72129341759658
svd,MaxAbsScaler,True,gaussianNB,9,0.6594374364276219,0.6594374364276219
svd,MaxAbsScaler,True,lda,9,0.8260063128438265,0.8260063128438265
svd,MaxAbsScaler,True,qda,9,0.7412418660946469,0.7367995072902379
svd,MaxAbsScaler,True,dt,9,0.7943523252465455,0.7943523252465455
svd,MaxAbsScaler,True,rf,9,0.8193133620287382,0.8193133620287382
svd,MaxAbsScaler,True,adaboost,9,0.8159588739141629,0.8159588739141629
svd,MaxAbsScaler,True,mlp,9,0.7851035387731135,0.7791777687960895
voiced,MaxAbsScaler,True,svm,9,0.6447996089931574,0.6265102639296187
voiced,MaxAbsScaler,True,knn,9,0.5178103616813294,0.5098191593352883
voiced,MaxAbsScaler,True,gaussianNB,9,0.5521700879765397,0.5521700879765397
voiced,MaxAbsScaler,True,lda,9,0.5137145650048875,0.5137145650048875
voiced,MaxAbsScaler,True,qda,9,0.5328934506353862,0.4690909090909091
voiced,MaxAbsScaler,True,dt,9,0.5065982404692082,0.5065982404692082
voiced,MaxAbsScaler,True,rf,9,0.5052981427174975,0.5052981427174975
voiced,MaxAbsScaler,True,adaboost,9,0.5813831867057674,0.5813831867057674
voiced,MaxAbsScaler,True,mlp,9,0.5652101661779081,0.5849511241446725
svd,MaxAbsScaler,False,svm,9,0.8415753919007987,0.8415459224037758
svd,MaxAbsScaler,False,knn,9,0.7158228495110702,0.7145177023529482
svd,MaxAbsScaler,False,gaussianNB,9,0.6635262111642743,0.6635262111642743
svd,MaxAbsScaler,False,lda,9,0.8294962062698439,0.8294962062698439
svd,MaxAbsScaler,False,qda,9,0.7390063623749076,0.7454338565303689
svd,MaxAbsScaler,False,dt,9,0.7913658916240841,0.7913658916240841
svd,MaxAbsScaler,False,rf,9,0.8280511658963379,0.8280511658963379
svd,MaxAbsScaler,False,adaboost,9,0.8065960304309827,0.8065960304309827
svd,MaxAbsScaler,False,mlp,9,0.786880908375067,0.791269693651152
voiced,MaxAbsScaler,False,svm,9,0.6120402357499131,0.6032043583656487
voiced,MaxAbsScaler,False,knn,9,0.5943493185428669,0.5659002496905723
voiced,MaxAbsScaler,False,gaussianNB,9,0.58115626159981,0.58115626159981
