dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
voiced,MinMaxScaler,True,knn,5,0.6904761904761905,0.6333333333333333,0.7142857142857143,0.525
voiced,MinMaxScaler,True,gaussianNB,5,0.40476190476190477,0.5833333333333334,0.40476190476190477,0.5833333333333334
voiced,MinMaxScaler,True,lda,5,0.40476190476190477,0.3833333333333333,0.40476190476190477,0.3833333333333333
voiced,MinMaxScaler,True,qda,5,0.6904761904761905,0.5333333333333333,0.7142857142857143,0.5
voiced,MinMaxScaler,True,dt,5,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.5666666666666667
voiced,MinMaxScaler,True,rf,5,0.7380952380952381,0.6166666666666667,0.7380952380952381,0.6166666666666667
voiced,MinMaxScaler,True,adaboost,5,0.6190476190476191,0.5083333333333333,0.6190476190476191,0.5083333333333333
voiced,MinMaxScaler,True,mlp,5,0.7857142857142857,0.7,0.7619047619047619,0.6583333333333333
svd,MinMaxScaler,False,svm,5,0.8567073170731707,0.8555812608444188,0.8658536585365854,0.8656641604010025
svd,MinMaxScaler,False,knn,5,0.7560975609756098,0.7470599575862733,0.7713414634146342,0.7658569500674763
svd,MinMaxScaler,False,gaussianNB,5,0.6067073170731707,0.6453248505880085,0.6067073170731707,0.6453248505880085
svd,MinMaxScaler,False,lda,5,0.8384146341463414,0.8425872373240795,0.8384146341463414,0.8425872373240795
svd,MinMaxScaler,False,qda,5,0.7408536585365854,0.747387700019279,0.7591463414634146,0.7556005398110661
svd,MinMaxScaler,False,dt,5,0.7835365853658537,0.7808945440524387,0.7835365853658537,0.7808945440524387
svd,MinMaxScaler,False,rf,5,0.8292682926829268,0.8217466743782533,0.8292682926829268,0.8217466743782533
svd,MinMaxScaler,False,adaboost,5,0.8353658536585366,0.8208983998457683,0.8353658536585366,0.8208983998457683
svd,MinMaxScaler,False,mlp,5,0.823170731707317,0.8249855407750144,0.8353658536585366,0.8352419510314247
voiced,MinMaxScaler,False,svm,5,0.6428571428571429,0.5821114369501467,0.6904761904761905,0.5850439882697946
voiced,MinMaxScaler,False,knn,5,0.7380952380952381,0.5586510263929618,0.7142857142857143,0.5718475073313782
voiced,MinMaxScaler,False,gaussianNB,5,0.3333333333333333,0.46041055718475077,0.3333333333333333,0.46041055718475077
voiced,MinMaxScaler,False,lda,5,0.6666666666666666,0.656891495601173,0.6666666666666666,0.656891495601173
voiced,MinMaxScaler,False,qda,5,0.7380952380952381,0.5,0.7142857142857143,0.6891495601173021
voiced,MinMaxScaler,False,dt,5,0.5476190476190477,0.5762463343108504,0.5476190476190477,0.5762463343108504
voiced,MinMaxScaler,False,rf,5,0.7857142857142857,0.5909090909090909,0.7857142857142857,0.5909090909090909
voiced,MinMaxScaler,False,adaboost,5,0.3333333333333333,0.46041055718475077,0.3333333333333333,0.46041055718475077
voiced,MinMaxScaler,False,mlp,5,0.6428571428571429,0.6114369501466275,0.7142857142857143,0.718475073313783
svd,MinMaxScaler,True,svm,6,0.8567073170731707,0.8566017316017316,0.850609756097561,0.8514996907854051
svd,MinMaxScaler,True,knn,6,0.774390243902439,0.7778293135435992,0.7713414634146342,0.772804576376005
svd,MinMaxScaler,True,gaussianNB,6,0.6128048780487805,0.6488095238095238,0.6128048780487805,0.6488095238095238
svd,MinMaxScaler,True,lda,6,0.8475609756097561,0.8501855287569573,0.8475609756097561,0.8501855287569573
svd,MinMaxScaler,True,qda,6,0.7469512195121951,0.762291280148423,0.7530487804878049,0.7574984539270253
svd,MinMaxScaler,True,dt,6,0.8353658536585366,0.8226654298082869,0.8353658536585366,0.8226654298082869
svd,MinMaxScaler,True,rf,6,0.8567073170731707,0.8429962894248608,0.8567073170731707,0.8429962894248608
svd,MinMaxScaler,True,adaboost,6,0.8384146341463414,0.8239795918367347,0.8384146341463414,0.8239795918367347
svd,MinMaxScaler,True,mlp,6,0.8262195121951219,0.8261440940012369,0.8292682926829268,0.8274582560296846
voiced,MinMaxScaler,True,svm,6,0.5952380952380952,0.5416666666666666,0.5952380952380952,0.5416666666666666
voiced,MinMaxScaler,True,knn,6,0.5952380952380952,0.5916666666666667,0.6190476190476191,0.6083333333333334
voiced,MinMaxScaler,True,gaussianNB,6,0.42857142857142855,0.55,0.42857142857142855,0.55
voiced,MinMaxScaler,True,lda,6,0.5238095238095238,0.5416666666666667,0.5238095238095238,0.5416666666666667
voiced,MinMaxScaler,True,qda,6,0.6190476190476191,0.5333333333333333,0.7142857142857143,0.5
voiced,MinMaxScaler,True,dt,6,0.6904761904761905,0.5833333333333334,0.6904761904761905,0.5833333333333334
voiced,MinMaxScaler,True,rf,6,0.7142857142857143,0.55,0.7142857142857143,0.55
voiced,MinMaxScaler,True,adaboost,6,0.5952380952380952,0.4666666666666667,0.5952380952380952,0.4666666666666667
