dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
voiced,RobustScaler,True,adaboost,5,0.6190476190476191,0.5083333333333333,0.6190476190476191,0.5083333333333333
voiced,RobustScaler,True,mlp,5,0.6666666666666666,0.5416666666666667,0.6666666666666666,0.5666666666666667
svd,RobustScaler,False,svm,5,0.8109756097560976,0.8087526508579139,0.8109756097560976,0.8087526508579139
svd,RobustScaler,False,knn,5,0.7012195121951219,0.6722190090611143,0.7042682926829268,0.674783111625217
svd,RobustScaler,False,gaussianNB,5,0.6158536585365854,0.6518218623481782,0.6158536585365854,0.6518218623481782
svd,RobustScaler,False,lda,5,0.8384146341463414,0.8425872373240795,0.8384146341463414,0.8425872373240795
svd,RobustScaler,False,qda,5,0.6585365853658537,0.686524002313476,0.6585365853658537,0.686524002313476
svd,RobustScaler,False,dt,5,0.7835365853658537,0.7808945440524387,0.7835365853658537,0.7808945440524387
svd,RobustScaler,False,rf,5,0.8292682926829268,0.8217466743782533,0.8292682926829268,0.8217466743782533
svd,RobustScaler,False,adaboost,5,0.8353658536585366,0.8208983998457683,0.8353658536585366,0.8208983998457683
svd,RobustScaler,False,mlp,5,0.7896341463414634,0.7824368613842299,0.7957317073170732,0.787565066512435
voiced,RobustScaler,False,svm,5,0.5714285714285714,0.47507331378299117,0.5714285714285714,0.47507331378299117
voiced,RobustScaler,False,knn,5,0.5,0.3680351906158358,0.47619047619047616,0.4398826979472141
voiced,RobustScaler,False,gaussianNB,5,0.3333333333333333,0.46041055718475077,0.3333333333333333,0.46041055718475077
voiced,RobustScaler,False,lda,5,0.6666666666666666,0.656891495601173,0.6666666666666666,0.656891495601173
voiced,RobustScaler,False,qda,5,0.2857142857142857,0.5161290322580645,0.5476190476190477,0.6055718475073314
voiced,RobustScaler,False,dt,5,0.5476190476190477,0.5762463343108504,0.5238095238095238,0.530791788856305
voiced,RobustScaler,False,rf,5,0.7857142857142857,0.5909090909090909,0.7857142857142857,0.5909090909090909
voiced,RobustScaler,False,adaboost,5,0.3333333333333333,0.46041055718475077,0.3333333333333333,0.46041055718475077
voiced,RobustScaler,False,mlp,5,0.5714285714285714,0.47507331378299117,0.5714285714285714,0.47507331378299117
svd,RobustScaler,True,svm,6,0.823170731707317,0.8235930735930737,0.8201219512195121,0.8198051948051948
svd,RobustScaler,True,knn,6,0.7286585365853658,0.722247990105133,0.7317073170731707,0.7247990105132962
svd,RobustScaler,True,gaussianNB,6,0.6067073170731707,0.6350494743351887,0.6067073170731707,0.6350494743351887
svd,RobustScaler,True,lda,6,0.8475609756097561,0.8501855287569573,0.8475609756097561,0.8501855287569573
svd,RobustScaler,True,qda,6,0.6432926829268293,0.6743197278911565,0.6432926829268293,0.6743197278911565
svd,RobustScaler,True,dt,6,0.8353658536585366,0.8226654298082869,0.8353658536585366,0.8226654298082869
svd,RobustScaler,True,rf,6,0.8567073170731707,0.8429962894248608,0.8567073170731707,0.8429962894248608
svd,RobustScaler,True,adaboost,6,0.8384146341463414,0.8239795918367347,0.8384146341463414,0.8239795918367347
svd,RobustScaler,True,mlp,6,0.7804878048780488,0.7779839208410637,0.7835365853658537,0.778061224489796
voiced,RobustScaler,True,svm,6,0.5714285714285714,0.5,0.5714285714285714,0.5
voiced,RobustScaler,True,knn,6,0.6428571428571429,0.55,0.6190476190476191,0.5583333333333333
voiced,RobustScaler,True,gaussianNB,6,0.42857142857142855,0.55,0.42857142857142855,0.55
voiced,RobustScaler,True,lda,6,0.5238095238095238,0.5416666666666667,0.5238095238095238,0.5416666666666667
voiced,RobustScaler,True,qda,6,0.47619047619047616,0.5583333333333333,0.3333333333333333,0.5333333333333333
voiced,RobustScaler,True,dt,6,0.6904761904761905,0.5833333333333334,0.6904761904761905,0.5833333333333334
voiced,RobustScaler,True,rf,6,0.7380952380952381,0.5916666666666667,0.7380952380952381,0.5916666666666667
voiced,RobustScaler,True,adaboost,6,0.5952380952380952,0.4666666666666667,0.5952380952380952,0.4666666666666667
